"순번","노선명(도로명)","도로종류","도로기능","도로규모","도로폭","--- WORK_DTTM"
"10964","응암로11길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.361"
"10965","응암로12길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.361"
"10966","응암로13길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.361"
"10967","응암로14길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.361"
"10968","응암로16가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.361"
"10969","응암로16길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.361"
"10970","응암로18길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.361"
"10971","응암로1길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.365"
"10972","응암로20길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.365"
"10973","응암로21가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.365"
"10974","응암로21길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.365"
"10975","응암로22길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.365"
"10976","응암로24길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.365"
"10977","응암로25길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.365"
"10978","응암로26길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.365"
"10979","응암로28길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:08.365"
"10980","응암로29길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.365"
"10981","응암로2길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.37"
"10982","응암로30길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.37"
"10983","응암로32길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10984","응암로34가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10985","응암로34길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10986","응암로34나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10987","응암로4길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10988","응암로5길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10989","응암로7길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10990","응암로9길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.37"
"10991","의사당대로","일반도로","국지도로","대로3류","폭25-30m","2026-03-01 11:18:08.375"
"10992","의사당대로1길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.375"
"10993","의사당선","일반도로","보조간선도로","중로2류","폭15-20m","2026-03-01 11:18:08.375"
"10994","의상봉길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.375"
"10995","이문~신내선","일반도로","보조간선도로","중로2류","폭15-20m","2026-03-01 11:18:08.375"
"10996","이문~창동선","일반도로","보조간선도로","중로1류","폭20-25m","2026-03-01 11:18:08.375"
"10997","이문로","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.375"
"10998","이문로12길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.375"
"10999","이문로13길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.375"
"11000","이문로16가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.375"
"11001","이문로16길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11002","이문로17길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11003","이문로19길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11004","이문로1길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.38"
"11005","이문로21길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11006","이문로24길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11007","이문로25길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11008","이문로28길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11009","이문로30길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.38"
"11010","이문로33가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.38"
"11011","이문로33길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11012","이문로34길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.385"
"11013","이문로35길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11014","이문로35라길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11015","이문로38길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11016","이문로3길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11017","이문로42길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11018","이문로46길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11019","이문로50길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11020","이문로51길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.385"
"11021","이문로54길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:08.39"
"11022","이문로6길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.39"
"11023","이문로8길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.39"
"11024","이문로9가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.39"
"11025","이문로9길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.39"
"11026","이문로9나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.39"
"11027","이수1고가도로","일반도로","국지도로","확인","불가","2026-03-01 11:18:08.39"
"11028","이수2고가도로","일반도로","국지도로","확인","불가","2026-03-01 11:18:08.39"
"11029","이수~청담선","일반도로","보조간선도로","대로3류","폭25-30m","2026-03-01 11:18:08.39"
"11030","이촌로","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.39"
"11031","이촌로14길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.395"
"11032","이촌로18길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.395"
"11033","이촌로22길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.395"
"11034","이촌로29길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.395"
"11035","이촌로2가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.395"
"11036","이촌로2길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.395"
"11037","이촌로34길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.395"
"11038","이촌로37길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.395"
"11039","이촌로46길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.395"
"11040","이촌로51길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.395"
"11041","이촌로54길","일반도로","국지도로","소로1류","폭10-12m","2026-03-01 11:18:08.4"
"11042","이촌로58길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.4"
"11043","이촌로62길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.4"
"11044","이촌로64길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.4"
"11045","이촌로65가길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:08.4"
"11046","이촌로69길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.4"
"11047","이촌로71길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.4"
"11048","이촌로75길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.4"
"11049","이촌로77길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.4"
"11050","이촌로81길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.4"
"11051","이촌로84길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.405"
"11052","이촌로87길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:08.405"
"11053","이촌로88길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.405"
"11054","이태원로","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11055","이태원로14길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11056","이태원로15길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11057","이태원로16길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11058","이태원로17길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11059","이태원로19길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11060","이태원로20가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.405"
"11061","이태원로20길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11062","이태원로23길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11063","이태원로26길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11064","이태원로27가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11065","이태원로27길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11066","이태원로27나길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.41"
"11067","이태원로27다길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.41"
"11068","이태원로27라길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11069","이태원로2길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.41"
"11070","이태원로36길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.41"
"11071","이태원로42길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11072","이태원로45길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11073","이태원로49길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11074","이태원로4가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11075","이태원로4길","일반도로","국지도로","중로1류","폭20-25m","2026-03-01 11:18:08.415"
"11076","이태원로54가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11077","이태원로54길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11078","이태원로55가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11079","이태원로55길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11080","이태원로55나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.415"
"11081","이태원로55다길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11082","이태원로55라길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11083","이화여대1길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.42"
"11084","이화여대1안길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.42"
"11085","이화여대2가길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.42"
"11086","이화여대2길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11087","이화여대2나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11088","이화여대2다길","일반도로","국지도로","소로2류","폭8-10m","2026-03-01 11:18:08.42"
"11089","이화여대3길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11090","이화여대5길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.42"
"11091","이화여대7길","일반도로","국지도로","소로3류","폭6-8m","2026-03-01 11:18:08.425"
"11092","이화여대8길","일반도로","국지도로","중로2류","폭15-20m","2026-03-01 11:18:08.425"
"11093","이화여대길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.425"
"11094","이화장1가길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.425"
"11095","이화장1길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.425"
"11096","이화장1나길","일반도로","국지도로","소로","6m미만","2026-03-01 11:18:08.425"
